utc_time,perth_time,lot,zone,utilization
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PA2,,1.83
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PB1,,91.4
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PH3,,0
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PH4,,100
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PC4,,0
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PL1,,56.55
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PL2,,19.35
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PD1,,76.32
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PA5,,9.38
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PE1,,70.38
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PB3,,45.88
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PD4,,19.44
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PC2,,1.43
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PI3,,84.4
2026-09-04T05:45:34Z,2026-09-04 13:45:34,STAFF ONLY - PJ1,,64.21
2026-09-04T05:45:34Z,2026-09-04 13:45:34,TCP1,,0
2026-09-04T05:45:34Z,2026-09-04 13:45:34,STAFF ONLY - PC3,,68.09
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PJ1,,79.71
2026-09-04T05:45:34Z,2026-09-04 13:45:34,TCP2,,0
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PI1,,93.02
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PE2,,79.71
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PC3,,100
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PF1,,100
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PJ2,,86.79
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PH1,,79.52
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PM2,,15.79
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PA4,,0
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PI2,,5.45
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PM3,,89.24
2026-09-04T05:45:34Z,2026-09-04 13:45:34,STAFF ONLY - PL2,,0
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PA1,,27.41
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PA3,,0.62
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PH2,,100
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PA2,,1.83
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PB1,,86.82
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PH3,,73.33
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PH4,,100
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PL2,,77.42
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PL1,,75.72
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PC4,,68.75
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PA5,,9.38
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PD1,,84.87
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PB3,,76.47
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PE1,,80.14
2026-09-04T05:45:34Z,2026-09-04 13:45:34,PD4,,75
2026-09-04T09:58:58Z,2026-09-04 17:58:58,TCP1,,0
2026-09-04T09:58:58Z,2026-09-04 17:58:58,TCP2,,0
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PJ1,,36.96
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PI3,,11.35
2026-09-04T09:58:58Z,2026-09-04 17:58:58,STAFF ONLY - PJ1,,9.47
2026-09-04T09:58:58Z,2026-09-04 17:58:58,STAFF ONLY - PC3,,12.77
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PC2,,1.43
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PC3,,8.93
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PJ2,,17.61
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PF1,,49.72
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PI1,,33.24
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PH1,,11.9
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PE2,,45.65
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PM3,,13.29
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PA4,,0
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PI2,,5.45
2026-09-04T09:58:58Z,2026-09-04 17:58:58,STAFF ONLY - PL2,,0
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PM2,,10.53
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PH2,,36
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PB1,,41.26
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PH3,,15.56
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PA2,,1.83
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PA1,,27.41
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PA3,,0.62
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PH4,,100
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PD1,,17.43
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PL2,,22.58
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PL1,,20.77
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PC4,,10.42
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PA5,,9.38
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PB3,,74.12
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PE1,,34.49
2026-09-04T09:58:58Z,2026-09-04 17:58:58,PD4,,58.33
2026-09-04T14:14:59Z,2026-09-04 22:14:59,TCP1,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,TCP2,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PJ1,,26.09
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PI3,,0.35
2026-09-04T14:14:59Z,2026-09-04 22:14:59,STAFF ONLY - PJ1,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,STAFF ONLY - PC3,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PC2,,1.43
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PJ2,,0.63
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PC3,,1.79
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PF1,,12.85
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PH1,,1.9
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PE2,,38.41
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PI1,,8.94
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PA4,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PI2,,5.45
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PM3,,7.59
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PM2,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,STAFF ONLY - PL2,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PH2,,34
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PA1,,27.41
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PA3,,0.62
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PA2,,1.83
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PB1,,12.61
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PH3,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PH4,,100
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PL2,,3.23
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PL1,,13.74
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PC4,,0
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PA5,,9.38
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PD1,,3.62
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PD4,,25
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PE1,,13.94
2026-09-04T14:14:59Z,2026-09-04 22:14:59,PB3,,56.47
2026-09-04T17:39:30Z,2026-09-05 01:39:30,TCP1,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,STAFF ONLY - PC3,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PC2,,1.43
2026-09-04T17:39:30Z,2026-09-05 01:39:30,STAFF ONLY - PJ1,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,TCP2,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PJ1,,25.36
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PI3,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PC3,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PH1,,1.9
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PI1,,3.63
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PJ2,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PF1,,11.73
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PE2,,37.68
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PA4,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PI2,,5.45
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PM2,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PM3,,7.59
2026-09-04T17:39:30Z,2026-09-05 01:39:30,STAFF ONLY - PL2,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PA2,,1.83
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PA3,,0.62
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PB1,,11.75
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PH3,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PA1,,27.41
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PH2,,34
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PH4,,100
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PC4,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PL1,,13.1
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PA5,,9.38
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PL2,,0
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PD1,,1.97
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PE1,,9.06
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PB3,,60
2026-09-04T17:39:30Z,2026-09-05 01:39:30,PD4,,8.33
2026-09-04T19:53:41Z,2026-09-05 03:53:41,TCP1,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,TCP2,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,STAFF ONLY - PJ1,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PC2,,1.43
2026-09-04T19:53:41Z,2026-09-05 03:53:41,STAFF ONLY - PC3,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PI3,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PJ1,,25
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PC3,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PI1,,2.23
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PH1,,1.43
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PJ2,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PF1,,11.17
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PE2,,36.96
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PA4,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PM3,,7.59
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PM2,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,STAFF ONLY - PL2,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PI2,,5.45
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PA2,,1.83
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PA1,,27.41
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PH2,,34
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PH3,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PA3,,0.62
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PB1,,11.17
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PH4,,100
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PL2,,3.23
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PL1,,13.1
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PC4,,0
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PA5,,9.38
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PD1,,1.64
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PB3,,62.35
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PD4,,8.33
2026-09-04T19:53:41Z,2026-09-05 03:53:41,PE1,,8.71
2026-09-04T22:15:32Z,2026-09-05 06:15:32,TCP1,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,STAFF ONLY - PJ1,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,STAFF ONLY - PC3,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PC2,,1.43
2026-09-04T22:15:32Z,2026-09-05 06:15:32,TCP2,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PJ1,,25
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PI3,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PJ2,,0.63
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PC3,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PF1,,12.29
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PH1,,25.24
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PI1,,1.96
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PE2,,38.41
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PM3,,7.59
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PA4,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PI2,,5.45
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PM2,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,STAFF ONLY - PL2,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PH3,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PA2,,1.83
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PA1,,27.41
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PH2,,34
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PB1,,11.46
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PA3,,0.62
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PH4,,100
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PL2,,3.23
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PL1,,13.1
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PC4,,0
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PA5,,9.38
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PD1,,1.64
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PE1,,9.76
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PB3,,63.53
2026-09-04T22:15:32Z,2026-09-05 06:15:32,PD4,,5.56
2026-09-05T00:11:20Z,2026-09-05 08:11:20,TCP1,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PC2,,1.43
2026-09-05T00:11:20Z,2026-09-05 08:11:20,STAFF ONLY - PC3,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,STAFF ONLY - PJ1,,1.05
2026-09-05T00:11:20Z,2026-09-05 08:11:20,TCP2,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PJ1,,28.26
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PI3,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PI1,,4.19
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PE2,,25.36
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PH1,,30
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PF1,,13.41
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PC3,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PJ2,,13.84
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PM3,,7.59
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PA4,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PI2,,5.45
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PM2,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,STAFF ONLY - PL2,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PA2,,1.83
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PA1,,27.41
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PH3,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PA3,,0.62
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PB1,,25.21
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PH2,,36
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PH4,,100
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PA5,,9.38
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PL2,,3.23
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PC4,,0
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PL1,,13.74
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PD1,,0.99
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PE1,,10.45
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PD4,,2.78
2026-09-05T00:11:20Z,2026-09-05 08:11:20,PB3,,62.35
